"insult, слово номер: 192","<p align=""left"">Главный перевод: оскорблять<br>Часть речи: <font color=""#0000ff"">verb</font><br>оскорблять<br>обижать<br>оплевать<br>наносить оскорбление<br>Часть речи: <font color=""#0000ff"">noun</font><br>оскорбление<br>инсульт<br>обида<br>выпад<br>Часть речи: <font color=""#0000ff"">verb</font><br>Def: speak to or treat with disrespect or scornful abuse.,<br>Example: you're insulting the woman I love<br>Часть речи: <font color=""#0000ff"">noun</font><br>Def: a disrespectful or scornfully abusive remark or action.,<br>Example: he hurled insults at us<br>Def: an event or occurrence that causes damage to a tissue or organ.,<br>Example: the movement of the bone causes a severe tissue insult<br></p>"
"expense, слово номер: 193","<p align=""left"">Главный перевод: расходы<br>Часть речи: <font color=""#0000ff"">noun</font><br>расходы<br>расход<br>издержки<br>цена<br>трата<br>расходование<br>Часть речи: <font color=""#0000ff"">noun</font><br>Def: the cost required for something; the money spent on something.,<br>Example: we had ordered suits at great expense<br>Часть речи: <font color=""#0000ff"">verb</font><br>Def: offset (an item of expenditure) as an expense against taxable income.,<br>Example: up to $17,500 in capital expenditures can be expensed in the year they were incurred<br></p>"
"query, слово номер: 194","<p align=""left"">verbs forms: queries querying queried <br>Главный перевод: запрос<br>Часть речи: <font color=""#0000ff"">noun</font><br>запрос<br>вопрос<br>сомнение<br>вопросительный знак<br>Часть речи: <font color=""#0000ff"">verb</font><br>спрашивать<br>подвергать сомнению<br>осведомляться<br>выражать сомнение<br>ставить вопросительный знак<br>Часть речи: <font color=""#0000ff"">noun</font><br>Def: a question, especially one addressed to an official or organization.,<br>Example: a spokeswoman said queries could not be answered until Monday<br>Часть речи: <font color=""#0000ff"">verb</font><br>Def: ask a question about something, especially in order to express one's doubts about it or to check its validity or accuracy.,<br>Example: many people queried whether any harm had been done<br></p>"
"held, слово номер: 195","<p align=""left"">Главный перевод: проводится<br></p>"
"lame, слово номер: 196","<p align=""left"">Главный перевод: Хромой<br>Часть речи: <font color=""#0000ff"">noun</font><br>ламе<br>Часть речи: <font color=""#0000ff"">adjective</font><br>хромой<br>хромающий<br>хромоногий<br>неубедительный<br>парализованный<br>неправильный<br>увечный<br>неудовлетворительный<br>Часть речи: <font color=""#0000ff"">verb</font><br>увечить<br>калечить<br>изувечить<br>Часть речи: <font color=""#0000ff"">adjective</font><br>Def: (especially of an animal) unable to walk without difficulty as the result of an injury or illness affecting the leg or foot.,<br>Example: his horse went lame<br>Def: (of something intended to be entertaining) uninspiring and dull.,<br>Example: I found the program pretty lame and not very informative<br>Def: (of verse or metrical feet) halting; metrically defective.,<br>Example: None<br>Def: (of fabric or a garment) interwoven with gold or silver threads.,<br>Example: None<br>Часть речи: <font color=""#0000ff"">verb</font><br>Def: make (a person or animal) lame.,<br>Example: somebody lamed him with a stone<br>Часть речи: <font color=""#0000ff"">noun</font><br>Def: fabric with interwoven gold or silver threads.,<br>Example: a gold lamé suit<br></p>"
"acquire, слово номер: 197","<p align=""left"">Главный перевод: приобретать<br>Часть речи: <font color=""#0000ff"">verb</font><br>приобретать<br>получать<br>овладевать<br>обзаводиться<br>наживать<br>заводить<br>достигать<br>наварить<br>Часть речи: <font color=""#0000ff"">verb</font><br>Def: buy or obtain (an asset or object) for oneself.,<br>Example: I managed to acquire all the books I needed<br>Def: learn or develop (a skill, habit, or quality).,<br>Example: you must acquire the rudiments of Greek<br></p>"
"otherwise, слово номер: 198","<p align=""left"">Главный перевод: иначе<br>Часть речи: <font color=""#0000ff"">adverb</font><br>иначе<br>в противном случае<br>иным образом<br>иным способом<br>а то<br>в других отношениях<br>или же<br>по-другому<br>Часть речи: <font color=""#0000ff"">adjective</font><br>иной<br>другой<br>Часть речи: <font color=""#0000ff"">adverb</font><br>Def: in circumstances different from those present or considered; or else.,<br>Example: the collection brings visitors who might not come to the college otherwise<br>Def: in other respects; apart from that.,<br>Example: an otherwise totally black cat with a single white whisker<br>Def: in a different way.,<br>Example: he means mischief—it's no good pretending otherwise<br>Часть речи: <font color=""#0000ff"">adjective</font><br>Def: in a different state or situation.,<br>Example: if it were otherwise, we would be unable to acquire knowledge<br></p>"
"every now and then, слово номер: 199","<p align=""left"">Главный перевод: время от времени<br>Часть речи: <font color=""#0000ff"">phrase</font><br>то и дело<br>время от времени<br></p>"
"revise, слово номер: 200","<p align=""left"">Главный перевод: исправлять<br>Часть речи: <font color=""#0000ff"">verb</font><br>пересматривать<br>исправлять<br>просматривать<br>перечитывать<br>перерабатывать<br>проверять<br>изменять<br>изругать<br>Часть речи: <font color=""#0000ff"">noun</font><br>сверка<br>проверка<br>вторая корректура<br>просмотр<br>Часть речи: <font color=""#0000ff"">verb</font><br>Def: re-examine and make alterations to (written or printed matter).,<br>Example: the book was published in 1960 and revised in 1968<br>Часть речи: <font color=""#0000ff"">noun</font><br>Def: a proof including corrections made in an earlier proof.,<br>Example: I handed in the revises this morning<br></p>"
"calm, слово номер: 201","<p align=""left"">Главный перевод: спокойствие<br>Часть речи: <font color=""#0000ff"">noun</font><br>спокойствие<br>затишье<br>штиль<br>тишина<br>безветрие<br>Часть речи: <font color=""#0000ff"">adjective</font><br>спокойный<br>тихий<br>мирный<br>безветренный<br>беззастенчивый<br>Часть речи: <font color=""#0000ff"">verb</font><br>успокаивать<br>умиротворять<br>униматься<br>Часть речи: <font color=""#0000ff"">adjective</font><br>Def: not showing or feeling nervousness, anger, or other strong emotions.,<br>Example: she had to keep calm at all costs<br>Def: (of the weather) pleasantly free from wind.,<br>Example: the night was clear and calm<br>Часть речи: <font color=""#0000ff"">noun</font><br>Def: the absence of violent or confrontational activity within a place or group.,<br>Example: an edgy calm reigned in the capital<br>Def: the absence of wind.,<br>Example: in the center of the storm calm prevailed<br>Часть речи: <font color=""#0000ff"">verb</font><br>Def: make (someone) tranquil and quiet; soothe.,<br>Example: I took him inside and tried to calm him down<br></p>"
"interference, слово номер: 202","<p align=""left"">Главный перевод: помехи<br>Часть речи: <font color=""#0000ff"">noun</font><br>помехи<br>вмешательство<br>интерференция<br>препятствие<br>засечка<br>Часть речи: <font color=""#0000ff"">adjective</font><br>интерференционный<br>интерференциальный<br>Часть речи: <font color=""#0000ff"">noun</font><br>Def: the action of interfering or the process of being interfered with.,<br>Example: an unwarranted interference with personal liberty<br>Def: the combination of two or more electromagnetic waveforms to form a resultant wave in which the displacement is either reinforced or canceled.,<br>Example: None<br></p>"
"secede, слово номер: 203","<p align=""left"">Главный перевод: отключаться<br>Часть речи: <font color=""#0000ff"">verb</font><br>отделяться<br>отходить<br>выделиться<br>откалываться<br>отлагаться<br>выходить из состава<br>Часть речи: <font color=""#0000ff"">verb</font><br>Def: withdraw formally from membership of a federal union, an alliance, or a political or religious organization.,<br>Example: the kingdom of Belgium seceded from the Netherlands in 1830<br></p>"
"divide, слово номер: 204","<p align=""left"">Главный перевод: делить<br>Часть речи: <font color=""#0000ff"">verb</font><br>делить<br>разделять<br>делиться<br>разделяться<br>разбивать<br>отделять<br>подразделять<br>разъединять<br>расходиться<br>дробить<br>вызывать разногласия<br>распределять<br>отделяться<br>голосовать<br>градуировать<br>делиться без остатка<br>дробиться<br>разъединяться<br>наносить деления<br>Часть речи: <font color=""#0000ff"">noun</font><br>разделение<br>водораздел<br>дележ<br>раздел<br>граница<br>Часть речи: <font color=""#0000ff"">verb</font><br>Def: separate or be separated into parts.,<br>Example: consumer magazines can be divided into a number of different categories<br>Def: disagree or cause to disagree.,<br>Example: the question had divided Frenchmen since the Revolution<br>Def: find how many times (a number) contains another.,<br>Example: 36 divided by 2 equals 18<br>Часть речи: <font color=""#0000ff"">noun</font><br>Def: a wide divergence between two groups, typically producing tension or hostility.,<br>Example: there was still a profound cultural divide between the parties<br></p>"
"obsess, слово номер: 205","<p align=""left"">Главный перевод: одержимы<br>Часть речи: <font color=""#0000ff"">verb</font><br>преследовать<br>овладеть<br>мучить<br>завладеть умом<br>обуять<br>Часть речи: <font color=""#0000ff"">verb</font><br>Def: preoccupy or fill the mind of (someone) continually, intrusively, and to a troubling extent.,<br>Example: he was obsessed with the theme of death<br></p>"
"involving, слово номер: 206","<p align=""left"">Главный перевод: с привлечением<br>Часть речи: <font color=""#0000ff"">adjective</font><br>включающий в себя<br>подразумевающий<br></p>"
"appeal, слово номер: 207","<p align=""left"">Главный перевод: обращаться<br>Часть речи: <font color=""#0000ff"">noun</font><br>обращение<br>призыв<br>обжалование<br>привлекательность<br>апелляция<br>воззвание<br>жалоба<br>просьба<br>мольба<br>влечение<br>право апелляции<br>Часть речи: <font color=""#0000ff"">verb</font><br>обращаться<br>апеллировать<br>взывать<br>привлекать<br>нравиться<br>подавать апелляционную жалобу<br>прибегать к<br>умолять<br>молить<br>притягивать<br>Часть речи: <font color=""#0000ff"">verb</font><br>Def: make a serious or urgent request, typically to the public.,<br>Example: police are appealing for information about the incident<br>Def: apply to a higher court for a reversal of the decision of a lower court.,<br>Example: he said he would appeal against the conviction<br>Def: be attractive or interesting.,<br>Example: the range of topics will appeal to youngsters<br>Часть речи: <font color=""#0000ff"">noun</font><br>Def: a serious or urgent request, typically one made to the public.,<br>Example: his mother made an appeal for the return of the ring<br>Def: an application to a higher court for a decision to be reversed.,<br>Example: he has 28 days in which to lodge an appeal<br>Def: the quality of being attractive or interesting.,<br>Example: the popular appeal of football<br></p>"
"obsessed, слово номер: 208","<p align=""left"">Главный перевод: одержимый<br></p>"
"desire, слово номер: 209","<p align=""left"">Главный перевод: желание<br>Часть речи: <font color=""#0000ff"">noun</font><br>желание<br>пожелание<br>страсть<br>вожделение<br>мечта<br>сильное желание<br>просьба<br>волеизъявление<br>предмет желания<br>Часть речи: <font color=""#0000ff"">verb</font><br>желать<br>хотеть<br>просить<br>требовать<br>Часть речи: <font color=""#0000ff"">noun</font><br>Def: a strong feeling of wanting to have something or wishing for something to happen.,<br>Example: a desire to work in the dirt with your bare hands<br>Часть речи: <font color=""#0000ff"">verb</font><br>Def: strongly wish for or want (something).,<br>Example: he never achieved the status he so desired<br></p>"
"build, слово номер: 210","<p align=""left"">verbs forms: built <br>phrasal verbs: build in, build on, build up, build up to, <br>Главный перевод: строить<br>Часть речи: <font color=""#0000ff"">verb</font><br>строить<br>создавать<br>основываться<br>соорудить<br>сооружать<br>полагаться<br>вить<br>Часть речи: <font color=""#0000ff"">noun</font><br>стать<br>телосложение<br>образование<br>конструкция<br>комплекция<br>стиль<br>форма<br>Часть речи: <font color=""#0000ff"">verb</font><br>Def: construct (something) by putting parts or material together.,<br>Example: the ironworks were built in 1736<br>Def: make stronger or more intense.,<br>Example: we built up confidence in our abilities<br>Часть речи: <font color=""#0000ff"">noun</font><br>Def: the dimensions or proportions of a person's or animal's body.,<br>Example: she was of medium height and slim build<br>Def: the style or form of construction of something, especially a vehicle.,<br>Example: the car's high specification and impressive build quality<br>Def: a compiled version of a program.,<br>Example: a beta build of the program<br></p>"
"steer, слово номер: 211","<p align=""left"">Главный перевод: портить<br>Часть речи: <font color=""#0000ff"">verb</font><br>управлять<br>направлять<br>руководить<br>следовать<br>идти<br>вести судно<br>править рулем<br>слушаться управления<br>Часть речи: <font color=""#0000ff"">noun</font><br>бычок<br>намек<br>подсказка<br>кастрированный бычок<br>молодой вол<br>Часть речи: <font color=""#0000ff"">verb</font><br>Def: (of a person) guide or control the movement of (a vehicle, vessel, or aircraft), for example by turning a wheel or operating a rudder.,<br>Example: he steered the boat slowly toward the busy quay<br>Часть речи: <font color=""#0000ff"">noun</font><br>Def: a piece of advice or information concerning the development of a situation.,<br>Example: the need for the school to be given a clear steer as to its future direction<br>Def: a male domestic bovine animal that has been castrated and is raised for beef.,<br>Example: None<br></p>"
"separate, слово номер: 212","<p align=""left"">Главный перевод: отдельный<br>Часть речи: <font color=""#0000ff"">adjective</font><br>отдельный<br>самостоятельный<br>особый<br>сепаратный<br>индивидуальный<br>изолированный<br>уединенный<br>различный<br>Часть речи: <font color=""#0000ff"">verb</font><br>отделять<br>разделять<br>отделяться<br>разделяться<br>сортировать<br>разъединять<br>разнимать<br>расходиться<br>разлучать<br>увольнять<br>разъединяться<br>разлагать<br>отлучать<br>разлучаться<br>отсеивать<br>расселяться<br>развозить<br>демобилизовывать<br>Часть речи: <font color=""#0000ff"">noun</font><br>отдельный оттиск<br>Часть речи: <font color=""#0000ff"">adjective</font><br>Def: forming or viewed as a unit apart or by itself.,<br>Example: this raises two separate issues<br>Часть речи: <font color=""#0000ff"">verb</font><br>Def: cause to move or be apart.,<br>Example: both owners were trying to separate the dogs<br>Def: divide or cause to divide into constituent or distinct elements.,<br>Example: the milk had separated into curds and whey<br>Def: make something form, or view something as, a unit apart or by itself.,<br>Example: the organ loft separating off the choir<br>Часть речи: <font color=""#0000ff"">noun</font><br>Def: individual items of clothing, such as skirts, jackets, or pants, suitable for wearing in different combinations.,<br>Example: None<br>Def: the self-contained, freestanding components of a sound-reproduction system.,<br>Example: None<br>Def: portions into which a soil, sediment, etc. can be sorted according to particle size, mineral composition, or other criteria.,<br>Example: analysis of mineral separates from six cordierite-bearing strata<br></p>"
"due to, слово номер: 213","<p align=""left"">Главный перевод: из-за<br>Часть речи: <font color=""#0000ff"">preposition</font><br>благодаря<br></p>"
"assume, слово номер: 214","<p align=""left"">Главный перевод: предполагать<br>Часть речи: <font color=""#0000ff"">verb</font><br>предполагать<br>принимать<br>брать на себя<br>допускать<br>принимать на себя<br>присваивать<br>вступать<br>присваивать себе<br>притворяться<br>напускать на себя<br>узурпировать<br>симулировать<br>быть самонадеянным<br>принимать характер<br>быть высокомерным<br>вступать в должность<br>предпринимать<br>Часть речи: <font color=""#0000ff"">verb</font><br>Def: suppose to be the case, without proof.,<br>Example: it is reasonable to assume that such changes have significant social effects<br>Def: take or begin to have (power or responsibility).,<br>Example: he assumed full responsibility for all organizational work<br>Def: take on (a specified quality, appearance, or extent).,<br>Example: militant activity had assumed epidemic proportions<br></p>"
"assemble, слово номер: 215","<p align=""left"">Главный перевод: соберитесь<br>Часть речи: <font color=""#0000ff"">verb</font><br>собираться<br>собирать<br>монтировать<br>составлять<br>созывать<br>Часть речи: <font color=""#0000ff"">verb</font><br>Def: (of people) gather together in one place for a common purpose.,<br>Example: a crowd had assembled outside the gates<br>Def: fit together the separate component parts of (a machine or other object).,<br>Example: a factory that assembled parts for trucks<br>Def: translate (a program) from a higher-level programming language into machine code.,<br>Example: assemble the program and produce a file suitable to input to the simulator<br></p>"
"according, слово номер: 216","<p align=""left"">Главный перевод: в соответствии<br>Часть речи: <font color=""#0000ff"">adverb</font><br>следовательно<br>Часть речи: <font color=""#0000ff"">adverb</font><br>Def: as stated by or in.,<br>Example: the outlook for investors is not bright, according to financial experts<br>Def: depending on whether.,<br>Example: the distribution of his property differed widely according as it was real or personal estate<br></p>"
"apparently, слово номер: 217","<p align=""left"">Главный перевод: по всей видимости<br>Часть речи: <font color=""#0000ff"">adverb</font><br>видимо<br>очевидно<br>явно<br>вероятно<br>по-видимому<br>Часть речи: <font color=""#0000ff"">adverb</font><br>Def: as far as one knows or can see.,<br>Example: the child nodded, apparently content with the promise<br></p>"
"due, слово номер: 218","<p align=""left"">Главный перевод: должное<br>Часть речи: <font color=""#0000ff"">noun</font><br>должное<br>то, что причитается<br>Часть речи: <font color=""#0000ff"">adjective</font><br>обусловленный<br>должный<br>надлежащий<br>причитающийся<br>обязанный<br>соответствующий<br>ожидаемый<br>Часть речи: <font color=""#0000ff"">adverb</font><br>точно<br>прямо<br>Часть речи: <font color=""#0000ff"">adjective</font><br>Def: expected at or planned for at a certain time.,<br>Example: the baby's due in August<br>Def: of the proper quality or extent; adequate.,<br>Example: driving without due care and attention<br>Часть речи: <font color=""#0000ff"">noun</font><br>Def: a person's right; what is owed to someone.,<br>Example: he attracts more criticism than is his due<br>Def: an obligatory payment; a fee.,<br>Example: he had paid union dues for years<br>Часть речи: <font color=""#0000ff"">adverb</font><br>Def: (with reference to a point of the compass) exactly; directly.,<br>Example: we'll head due south again on the same road<br></p>"
"appealing, слово номер: 219","<p align=""left"">Главный перевод: привлекательный<br>Часть речи: <font color=""#0000ff"">adjective</font><br>привлекательный<br>умоляющий<br>подкупающий<br>трогательный<br>Часть речи: <font color=""#0000ff"">adjective</font><br>Def: attractive or interesting.,<br>Example: the rural life is somehow more appealing<br>Def: (of an expression or tone of voice) showing that one wants help or sympathy.,<br>Example: an appealing look<br></p>"
"peek, слово номер: 220","<p align=""left"">Главный перевод: заглядывать<br>Часть речи: <font color=""#0000ff"">noun</font><br>быстрый взгляд<br>взгляд украдкой<br>Часть речи: <font color=""#0000ff"">verb</font><br>заглядывать<br>Часть речи: <font color=""#0000ff"">verb</font><br>Def: look quickly, typically in a furtive manner.,<br>Example: faces peeked from behind the curtains<br>Часть речи: <font color=""#0000ff"">noun</font><br>Def: a quick or furtive look.,<br>Example: she sneaked a peek at the map<br></p>"
"manage, слово номер: 221","<p align=""left"">Главный перевод: управлять<br>Часть речи: <font color=""#0000ff"">verb</font><br>управлять<br>руководить<br>справляться<br>управиться<br>заведовать<br>владеть<br>вершить<br>хозяйствовать<br>ведать<br>сладить<br>усмирять<br>обделывать<br>уметь обращаться<br>выезжать<br>ухитряться сделать<br>съедать<br>стоять во главе<br>укрощать<br>суметь сделать<br>править<br>Часть речи: <font color=""#0000ff"">noun</font><br>школа верховой езды<br>Часть речи: <font color=""#0000ff"">verb</font><br>Def: be in charge of (a company, establishment, or undertaking); administer; run.,<br>Example: their elder son managed the farm<br>Def: succeed in surviving or in attaining one's aims, especially against heavy odds; cope.,<br>Example: Catherine managed on five hours' sleep a night<br></p>"
"sink, слово номер: 222","<p align=""left"">verbs forms: sank sunk sunk <br>phrasal verbs: sink in, sink into, <br>Главный перевод: раковина<br>Часть речи: <font color=""#0000ff"">noun</font><br>раковина<br>слив<br>сток<br>клоака<br>сточная труба<br>углубление<br>впадина<br>провал<br>выгребная яма<br>выемка<br>низина<br>котловина<br>приемник данных<br>Часть речи: <font color=""#0000ff"">verb</font><br>потопить<br>тонуть<br>утонуть<br>погружаться<br>топить<br>опускаться<br>снижаться<br>впитываться<br>затонуть<br>потонуть<br>затоплять<br>скрывать<br>погашать<br>оседать<br>невыгодно поместить<br>падать<br>замалчивать<br>опускать<br>спадать<br>предавать забвению<br>убывать<br>утихать<br>ослабевать<br>уменьшаться<br>забывать<br>терять силу<br>низко падать<br>губить<br>проходить<br>проникать<br>просачиваться<br>снижать<br>западать<br>впадать<br>запечатлеваться<br>вонзать<br>погружать<br>погрязать<br>гибнуть<br>закладывать скважину<br>проходить шахту<br>рыть<br>углублять<br>прокладывать<br>вырезать<br>Часть речи: <font color=""#0000ff"">verb</font><br>Def: go down below the surface of something, especially of a liquid; become submerged.,<br>Example: he saw the coffin sink below the surface of the waves<br>Def: descend; drop.,<br>Example: you can relax on the veranda as the sun sinks<br>Def: gradually decrease or decline in value, amount, quality, or intensity.,<br>Example: their output sank to a third of the prewar figure<br>Def: insert beneath a surface by digging or hollowing out.,<br>Example: rails attached with screws sunk below the surface of the wood<br>Часть речи: <font color=""#0000ff"">noun</font><br>Def: a fixed basin with a water supply and a drain.,<br>Example: I stood at the kitchen sink<br>Def: a pool or marsh in which a river's water disappears by evaporation or percolation.,<br>Example: None<br>Def: short for sinkhole.,<br>Example: None<br>Def: a place of vice or corruption.,<br>Example: a sink of unnatural vice, pride, and luxury<br></p>"
"submission, слово номер: 223","<p align=""left"">Главный перевод: подчинение<br>Часть речи: <font color=""#0000ff"">noun</font><br>представление<br>подчинение<br>подача<br>покорность<br>повиновение<br>Часть речи: <font color=""#0000ff"">noun</font><br>Def: the action or fact of accepting or yielding to a superior force or to the will or authority of another person.,<br>Example: they were forced into submission<br>Def: the action of presenting a proposal, application, or other document for consideration or judgment.,<br>Example: reports should be prepared for submission at partners' meetings<br></p>"
"retain, слово номер: 224","<p align=""left"">Главный перевод: удерживать<br>Часть речи: <font color=""#0000ff"">verb</font><br>удерживать<br>сохранять<br>хранить<br>поддерживать<br>помнить<br>приглашать<br>Часть речи: <font color=""#0000ff"">verb</font><br>Def: continue to have (something); keep possession of.,<br>Example: built in 1830, the house retains many of its original features<br>Def: absorb and continue to hold (a substance).,<br>Example: limestone is known to retain water<br>Def: keep (something) in place; hold fixed.,<br>Example: the successful design of a cartridge belt requires that the cartridges in it be properly located and retained in that position<br>Def: keep (someone) engaged in one's service.,<br>Example: he has been retained as a freelance<br></p>"
"consideration, слово номер: 225","<p align=""left"">Главный перевод: рассмотрение<br>Часть речи: <font color=""#0000ff"">noun</font><br>рассмотрение<br>внимание<br>соображение<br>обсуждение<br>возмещение<br>уважение<br>компенсация<br>предупредительность<br>Часть речи: <font color=""#0000ff"">noun</font><br>Def: careful thought, typically over a period of time.,<br>Example: a long process involving a great deal of careful consideration<br>Def: a payment or reward.,<br>Example: you can buy the books for a small consideration<br>Def: importance; consequence.,<br>Example: None<br></p>"
"censorship, слово номер: 226","<p align=""left"">Главный перевод: цензура<br>Часть речи: <font color=""#0000ff"">noun</font><br>цензура<br>должность цензора<br>Часть речи: <font color=""#0000ff"">noun</font><br>Def: the suppression or prohibition of any parts of books, films, news, etc. that are considered obscene, politically unacceptable, or a threat to security.,<br>Example: the regulation imposes censorship on all media<br>Def: (in ancient Rome) the office or position of censor.,<br>Example: he celebrated a triumph together with his father and they held the censorship jointly<br></p>"
"concern, слово номер: 227","<p align=""left"">Главный перевод: беспокойство<br>Часть речи: <font color=""#0000ff"">noun</font><br>концерн<br>беспокойство<br>забота<br>интерес<br>дело<br>отношение<br>предприятие<br>участие<br>значение<br>важность<br>фирма<br>огорчение<br>касательство<br>вещь<br>Часть речи: <font color=""#0000ff"">verb</font><br>касаться<br>относиться<br>заботиться<br>беспокоиться<br>заниматься<br>интересовать<br>коснуться<br>интересоваться<br>иметь отношение<br>Часть речи: <font color=""#0000ff"">verb</font><br>Def: relate to; be about.,<br>Example: the story concerns a friend of mine<br>Def: worry (someone); make anxious.,<br>Example: the roof of the barn concerns me because eventually it will fall in<br>Часть речи: <font color=""#0000ff"">noun</font><br>Def: anxiety; worry.,<br>Example: such unsatisfactory work gives cause for concern<br>Def: a matter of interest or importance to someone.,<br>Example: oil reserves are the concern of the Energy Department<br>Def: a business; a firm.,<br>Example: a small, debt-ridden concern<br>Def: a complicated or awkward object or structure.,<br>Example: None<br></p>"
"within, слово номер: 228","<p align=""left"">Главный перевод: в<br>Часть речи: <font color=""#0000ff"">preposition</font><br>в<br>в пределах<br>в течение<br>внутри<br>не далее как<br>не позднее<br>Часть речи: <font color=""#0000ff"">adverb</font><br>в пределах<br>внутри<br>Часть речи: <font color=""#0000ff"">noun</font><br>внутренняя сторона<br>Часть речи: <font color=""#0000ff"">preposition</font><br>Def: inside (something).,<br>Example: the spread of fire within the building<br>Часть речи: <font color=""#0000ff"">adverb</font><br>Def: inside; indoors.,<br>Example: inquire within<br></p>"
"beg, слово номер: 229","<p align=""left"">verbs forms: begs begging begged <br>phrasal verbs: beg off, <br>Главный перевод: очень прошу<br>Часть речи: <font color=""#0000ff"">verb</font><br>просить<br>умолять<br>выпрашивать<br>упрашивать<br>упросить<br>вымаливать<br>побираться<br>нищенствовать<br>просить подаяния<br>служить<br>стоять на задних лапах<br>Часть речи: <font color=""#0000ff"">verb</font><br>Def: ask (someone) earnestly or humbly for something.,<br>Example: she begged me to say nothing to her father<br>Def: ask for something, typically food or money, as charity or a gift.,<br>Example: a young woman was begging in the street<br></p>"
"rest, слово номер: 230","<p align=""left"">Главный перевод: отдых<br>Часть речи: <font color=""#0000ff"">noun</font><br>отдых<br>остальные<br>остальное<br>остаток<br>покой<br>другие<br>упор<br>опора<br>перерыв<br>пауза<br>подставка<br>сон<br>передышка<br>место отдыха<br>неподвижность<br>суппорт<br>вечный покой<br>смерть<br>стойка<br>база отдыха<br>цезура<br>подпорка<br>резервный фонд<br>Часть речи: <font color=""#0000ff"">verb</font><br>отдыхать<br>покоиться<br>опираться<br>лежать<br>оставаться<br>спать<br>основываться<br>держаться<br>возлагать<br>давать покой<br>оставаться спокойным<br>давать отдых<br>прислонять<br>держать<br>основывать<br>класть<br>быть возложенным<br>быть прикованным<br>не волноваться<br>оставаться без изменений<br>оставаться под паром<br>находиться под паром<br>Часть речи: <font color=""#0000ff"">verb</font><br>Def: cease work or movement in order to relax, refresh oneself, or recover strength.,<br>Example: he needed to rest after the feverish activity<br>Def: be placed or supported so as to stay in a specified position.,<br>Example: her elbow was resting on the arm of the sofa<br>Def: be based on or grounded in; depend on.,<br>Example: the country's security rested on its alliances<br>Def: remain or be left in a specified condition.,<br>Example: you can rest assured she will do everything she can to help her<br>Часть речи: <font color=""#0000ff"">noun</font><br>Def: an instance or period of relaxing or ceasing to engage in strenuous or stressful activity.,<br>Example: you look as though you need a rest<br>Def: an interval of silence of a specified duration.,<br>Example: None<br>Def: an object that is used to support something.,<br>Example: a chin-rest<br>Def: the remaining part of something.,<br>Example: what do you want to do for the rest of your life?<br></p>"
"favor, слово номер: 231","<p align=""left"">Главный перевод: услуга<br>Часть речи: <font color=""#0000ff"">noun</font><br>благосклонность<br>одолжение<br>расположение<br>польза<br>покровительство<br>любезность<br>интерес<br>пристрастие<br>одобрение<br>фавор<br>розетка<br>значок<br>сувенир<br>письмо<br>внешность<br>лицо<br>бант<br>помощь<br>Часть речи: <font color=""#0000ff"">verb</font><br>благоприятствовать<br>поддерживать<br>благоволить<br>покровительствовать<br>оказывать предпочтение<br>оберегать<br>помогать<br>беречь<br>протежировать<br>оказывать внимание<br>оказывать любезность<br>быть благосклонным<br>подсуживать<br>быть пристрастным<br>делать одолжение<br>относиться благосклонно<br>щадить<br>быть похожим<br>Часть речи: <font color=""#0000ff"">noun</font><br>Def: approval, support, or liking for someone or something.,<br>Example: the legislation is viewed with favor<br>Def: an act of kindness beyond what is due or usual.,<br>Example: I've come to ask you a favor<br>Часть речи: <font color=""#0000ff"">verb</font><br>Def: feel or show approval or preference for.,<br>Example: slashing public spending is a policy that few politicians favor<br>Def: (often used in polite requests) give someone (something that they want).,<br>Example: please favor me with an answer<br>Def: treat (an injured limb) gently, not putting one's full weight on it.,<br>Example: he favors his sore leg<br></p>"
"rehearse, слово номер: 232","<p align=""left"">Главный перевод: репетиция<br>Часть речи: <font color=""#0000ff"">verb</font><br>репетировать<br>повторять<br>перечислять<br>пересказывать<br>спеваться<br>Часть речи: <font color=""#0000ff"">verb</font><br>Def: practice (a play, piece of music, or other work) for later public performance.,<br>Example: we were rehearsing a play<br></p>"
"crucial, слово номер: 233","<p align=""left"">Главный перевод: ключевой<br>Часть речи: <font color=""#0000ff"">adjective</font><br>решающий<br>критический<br>ключевой<br>крестообразный<br>Часть речи: <font color=""#0000ff"">adjective</font><br>Def: decisive or critical, especially in the success or failure of something.,<br>Example: negotiations were at a crucial stage<br></p>"
